,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
972,b'This game of furniture tetris makes his cleaning job easier .\n',b'este juego de muebles de tetris hace su trabajo de limpieza m\xc3\xa1s f\xc3\xa1cil .',b'no son la de sus episodios eran saliendo mas poco problemas son sino poco eran claramente creciendo por personas de llena son revistas a la estaba hay poco poco poco poco tiempo son hay eran electronicos son poderosa son mermelada de llena son estan estaba poco poco poco miedo eran',"b'este juego de muebles de tetris , hace que su trabajo de limpieza sea m\xc3\xa1s f\xc3\xa1cil .'"
973,b'The subscription service costs $ 9.99 per month .\n',b'el servicio de suscripci\xc3\xb3n cuesta $ 9.99 al mes .',b'no se desactivar otros mes .',b'el servicio de suscripci\xc3\xb3n cuesta $ 9.99 al mes .'
974,b'Avicii Brings It With A Hot Remix AND An Even Hotter New Video !\n',b'avicii trae con un remix de hidromasaje y una a\xc3\xban m\xc3\xa1s caliente nuevo v\xc3\xaddeo !',b'estas una gente mas grandes nueva llena',b'\xc2\xa1 avicii lo trae con una remezcla caliente y un video a\xc3\xban m\xc3\xa1s caliente !'
975,"b""The distinction between haves and have-nots , winners and losers , wasn' t entirely gone , of course .\n""","b'la distinci\xc3\xb3n entre los que tienen y los que no , los ganadores y perdedores , no hab\xc3\xada desaparecido del todo , por supuesto .'","b'no son de paga en gente son coherentes de su que seria que a los gente de la gente esperemos en poder , como son trabajando son gente no al gente utiliza a a los gente siguen ganador de personas en como cual que ya otros su gente no siguen'","b'obviamente , la distinci\xc3\xb3n entre los que tienen y los que no tienen , los ganadores y los perdedores , no hab\xc3\xada desaparecido del todo .'"
976,b'All this the historian can tell .\n',b'todo esto el historiador puede decir .',b'no el claramente tambien utiliza especiales a la gente que das trampa habian gente ya la estaba cuento son el novios son hemos resurgido son seguro son el tipo de farrow porque gustan llena de manera que podrias ir integrado de pura se senoras .',b'todo esto puede decir el historiador .'
977,"b'One such blogger , for example , was Blair Eadie , of Atlantic-Pacific ( @ blaireadiebee , 479k ) .\n'","b'uno de estos blogger , por ejemplo , fue blair eadie , de atl\xc3\xa1ntico-pac\xc3\xadfico ( blaireadiebee , 479k ) .'","b'por el s pura , vamos en la gente , ya .'","b'uno de estos bloggers , por ejemplo , fue blair eadie , de atlantic-pacific ( blaireadiebee , 479k ) .'"
978,b'They were also the only ones who alluded to their true identities .\n',b'tambi\xc3\xa9n fueron los \xc3\xbanicos que alud\xc3\xadan a su verdadera identidad .',b'solo fueron los personas habian dormido con las a la vez a la suave a su cosa de episodios a la gente el sucias son habia dormido con el trabajando son trabajando a la crecido con sus magica son duras habia que utiliza sus novios son el sucias valiosos a',b'tambi\xc3\xa9n fueron los \xc3\xbanicos que alud\xc3\xadan a su verdadera identidad .'
979,b'So keep your eye on cards .\n',b'as\xc3\xad que mantener el ojo en las tarjetas .',b'que lo sucias son revelando caminando las tiendas los parecen decisiones ?',b'as\xc3\xad que mant\xc3\xa9n tu mirada en las tarjetas .'
980,"b'On a very frequent basis , I find myself wishing I got that job when I was 27 instead of 20 .\n'","b'sobre una base muy frecuente , me encuentro a m\xc3\xad mismo deseando que tengo ese trabajo cuando ten\xc3\xada 27 en lugar de 20 .'",b'no algunas porque estaba ella a ella en mi momento apareciendo a ella a no no a no ella ella son ella son espectaculos que ella estaba algunas personas son a ella son rustico sobre ella a .',"b'sobre una base muy frecuente , me encuentro a m\xc3\xad mismo deseando que tuviera ese trabajo cuando ten\xc3\xada 27 en lugar de 20 .'"
981,"b'Yes , you definitely read that correctly .\n'","b's\xc3\xad , definitivamente se ha le\xc3\xaddo correctamente .'",b'\xc2\xbf se habia solo son son habia gente ella .',"b's\xc3\xad , definitivamente lo has le\xc3\xaddo correctamente .'"
982,"b""Even when it 's casual , sex is not a game with a winner and a loser .\n""","b'aun cuando es casual , el sexo no es un juego con un vencedor y un perdedor .'",b'pero desde haya mayormente t son notablemente no era notablemente a notablemente de notablemente de notablemente de notablemente son notablemente .',"b'aun cuando es casual , el sexo no es un juego con un vencedor y un perdedor .'"
983,"b'You grow old , you slow down , and you die .\n'","b'usted seas viejo , m\xc3\xa1s lento , y se muere .'",b'no invariablemente de su .',"b'usted llegues a viejo , m\xc3\xa1s lento , y se muere .'"
984,"b'No human being has left low-Earth orbit since the last Apollo mission in 1972 , and the effect of long-term space travel is not a vast topic of scientific medical literature .\n'","b'ning\xc3\xban ser humano ha dejado la \xc3\xb3rbita baja de la tierra desde la \xc3\xbaltima misi\xc3\xb3n apolo en 1972 , y el efecto de los viajes espaciales a largo plazo no es un gran tema de la literatura m\xc3\xa9dica cient\xc3\xadfica .'",b'no ha espalda ya no . utiliza notablemente son el poco estan sensible notablemente previamente de la gente son notablemente a el responsable habian llena de la gente no es notablemente de sus tweets anteriores no porque ya son notablemente e son a los en notablemente de su clase sido',"b'ning\xc3\xban ser humano ha salido de la \xc3\xb3rbita baja de la tierra desde la \xc3\xbaltima misi\xc3\xb3n apolo en 1972 , y el efecto del viaje espacial a largo plazo no es un tema extenso en la literatura cient\xc3\xadfica m\xc3\xa9dica .'"
985,"b""OK , Daddy Sheen was a little past his prime by the time this show aired , but you can 't look at him without seeing an echo of the pretty young thing that lost his mind in Apocalypse Now .\n""","b'vale , pap\xc3\xa1 sheen era un poco pasado su mejor momento cuando este show sali\xc3\xb3 al aire , pero no puedes mirarlo sin ver un eco de lo lindo joven que perdi\xc3\xb3 la raz\xc3\xb3n en apocalypse now .'","b'de gente traseros a entonces presentaron son veia de recuperar se molesta son meses son ve el , se haya llena de lo habian tiene el a ella los trevor son dentro de lo son son linda recien dormido en su resto de recuperar a su ha combinan de ella'","b'vale , daddy sheen ya hab\xc3\xada pasado su mejor momento cuando este show sali\xc3\xb3 al aire , pero no puedes mirarlo sin ver un eco de la cosa linda que perdi\xc3\xb3 la raz\xc3\xb3n en apocalypse now .'"
986,b'The gamble here is that users will be better convinced to switch platforms from Android to Windows Phone than they have already \xe2\x80\x94 and when they can afford such an upgrade \xe2\x80\x94 once they have become accustomed to the Nokiasoft services the Nokia X Android flavour is laced with .\n',b'la apuesta aqu\xc3\xad es que los usuarios estar\xc3\xa1n mejor convencido para cambiar las plataformas de android a windows phone de lo que ya tienen - y cuando pueden permitirse dicha actualizaci\xc3\xb3n - una vez que se han acostumbrado a los servicios nokiasoft el sabor nokia x android es atada con .',b'las gente habian son son son son estan son son son que son de que se tiene por hace s son son son son son que son luchando de !',b'la apuesta aqu\xc3\xad es que los usuarios estar\xc3\xa1n m\xc3\xa1s convencidos de lo que ya est\xc3\xa1n a cambiar las plataformas de android a windows phone - y cuando puedan permitirse dicho cambio - una vez se hayan acostumbrado a los servicios nokiasoft que ya contienen el sabor nokia x android .'
987,"b'I usually look forward to these nights that I get to spend out alone with Marlo , the two of us eating dinner at Whole Fruits where , as I \' m paying for dinner , she will tell the cashier , "" My mom is going to buy me three cookiesth from over there , "" having not discussed this with me beforehand .\n'","b'por lo general con inter\xc3\xa9s estas noches que puedo pasar a solas con marlo , los dos de nosotros comer la cena en las frutas enteras , donde , como lo estoy pagando la cena , ella le dir\xc3\xa1 el cajero , "" mi mam\xc3\xa1 me va a comprar tres cookiesth de all\xc3\xa1 , "" no haber hablado de esto con mi antemano .'","b'no les que se generalmente a ella como decia tu mierda , a sus gente aun en su matriz de de a abierta esos super s que ella como a todos bien a creer . el del cajero se experimentar como no pesan a ella a que a que a'","b'por lo general espero con inter\xc3\xa9s esas noches que puedo pasar a solas con marlo , las dos cenando en whole fruits , y cuando estoy pagando la cena , ella le dice al cajero : "" mi mam\xc3\xa1 me va a comprar tres galletas de estas "" , sin antes haber hablado del asunto conmigo .'"
988,"b'Building a craft capable of insulating astronauts from such deep-space radiation , including lethal amounts from solar flares that can erupt without warning ( while finding a way to keep the craft light enough to be able to carry sufficient fuel ) , remains a work in progress .\n'","b'la construcci\xc3\xb3n de una nave capaz de astronautas de tal radiaci\xc3\xb3n del espacio profundo , incluyendo cantidades letales de las erupciones solares que pueden estallar aislante sin previo aviso ( mientras que encontrar una manera de mantener lo suficiente como para ser capaz de llevar suficiente combustible a la luz de artesan\xc3\xada ) , sigue siendo un trabajo en progreso .'","b'cientos de personas , a tratamos como sus son son trabajando no son trabajando a que son trabajando esta estaba trabajando porque nos hay sensible cientos porque no por revelando son serian llegando el logros convencional haciendo no habian reuniones mas lleno como ayuda cientos de llena en personas en'","b'la construcci\xc3\xb3n de una nave capaz de aislar a los astronautas de tan profunda radiaci\xc3\xb2n , incluyendo cantidades letales de las erupciones solares que pueden surgir sin previo aviso ( mientras se halla una forma de una manera de mantener la luz de la nave suficiente para cargar suficiente combustible a la nave ) , sigue siendo aun un trabajo en evoluci\xc3\xb3n .'"
989,"b'Soon Amber had signed up Vogue , Teen Vogue , and Glamour as clients .\n'","b'pronto amber hab\xc3\xada firmado vogue , teen vogue , glamour y como clientes .'",b'no que no se estaba gente son en .',"b'pronto amber hab\xc3\xada firmado vogue , teen vogue , y glamour como clientes .'"
990,"b""Ticketbuyers are definitely getting their money 's worth with Rocky .\n""",b'ticketbuyers est\xc3\xa1n consiguiendo definitivamente valor de su dinero con rocky .',b'no son natural amigos y natural estaba hace novios caminando de johnny son a pura .',b'el boleto de rocky definitivamente vale la pena .'
991,b'The e at the end looked a little vulnerable .\n',b'el correo al final parec\xc3\xada un poco vulnerable .',b'envio cual se gente agarrando para ella en mas neurotica .',"b""la letra ' e ' al final parec\xc3\xada un poco vulnerable ."""
992,"b""You can wear a nightie or your oversized PJs on lazy days and he won 't call you lazy or get turned off .\n""",b'usted puede usar un camis\xc3\xb3n o pijama de gran tama\xc3\xb1o en los d\xc3\xadas de descanso y no se le llame perezoso o se desconectan .',b'y metio son ?',b'puedes usar un camis\xc3\xb3n o pijama de gran tama\xc3\xb1o en los d\xc3\xadas de descanso y no te va llamar perezosa o se le va a matar el deseo .'
993,b'The engineers and the designers behind these products deserve it .\n',b'los ingenieros y los dise\xc3\xb1adores detr\xc3\xa1s de estos productos se lo merecen .',b'no estaba economico son de advertencia .',b'los ingenieros y dise\xc3\xb1adores detr\xc3\xa1s de estos productos se lo merecen .'
994,"b""Freeman believes he 's figured out the answer .\n""",b'freeman cree que ha descubierto la respuesta .',"b'no cree gustan son bisexuales , a ella habia estado ?'",b'freeman cree que ha descubierto la respuesta .'
995,"b'"" If a time traveler came back from the early 1900s , and looked at schools , they would look relatively the same .\n'","b'"" si un viajero en el tiempo regres\xc3\xb3 de la d\xc3\xa9cada de 1900 , y mir\xc3\xb3 a las escuelas , que se ver\xc3\xada relativamente igual .'","b'\xc2\xbf un personas school mismo de mostrar , a utiliza el momento .'","b'"" si un viajero del tiempo de la d\xc3\xa9cada de 1900 volviera , y mirara las escuelas , se ver\xc3\xadan relativamente iguales .'"
996,"b'Independent Scotland could not join EU without central bank , expert says\n'","b'escocia independiente no podr\xc3\xada unirse a la ue sin banco central , seg\xc3\xban experto'","b'como como gente supuestamente so bisexuales a que para porque es gente no como no son escritores anteriores a la gente a estaba pequenos mas hecho , el a un gente duro el e la paga a la gente son volver , se daba profundamente central , se quedarse los'","b'una escocia independiente no podr\xc3\xada unirse a la ue sin un banco central , seg\xc3\xban un experto'"
997,"b'"" Is that true , Mom ?\n'","b'"" \xc2\xbf eso es verdad , mam\xc3\xa1 ?'","b'\xc2\xbf esta natural , gano el .'","b'"" \xc2\xbf eso es verdad , mam\xc3\xa1 ?'"
