,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
1006,b'More like Man of Steal Our Breath Away !\n',b'M\xc3\xa1s materiales como Man of Steal nuestra respiraci\xc3\xb3n !\n',b'mas que el suena cuando la la persona de lo chica que sucedio nuestra aliento !',"b'M\xc3\xa1s que eso , \xc2\xa1 el Hombre que nos robar\xc3\xa1 el aliento !\n'"
1007,"b'We \'re like Ricky and Lucy but with a handful of crazy kids trying to run my casa . ""\n'","b'Somos como Ricky y Lucy , pero con un pu\xc3\xb1ado de ni\xc3\xb1os locos tratando de correr a mi casa "" .\n'",b'somos como ricky y lucy para cenar pero con un punado de ninos locos tratando de correr a mi casa .',b'Somos como Ricky y Lucy pero con un pu\xc3\xb1ado de ni\xc3\xb1os locos tratando de manejar mi casa .\n'
1008,"b'The mess had attracted pests , and mice and flies had invaded the brick ranch house .\n'","b'El desastre hab\xc3\xada atra\xc3\xaddo a las plagas , y los ratones y las moscas hab\xc3\xadan invadido la casa del rancho de ladrillo .\n'","b'el lio habia atraido a las plagas , y mt de menos que las moscas durante una oficina de ladrillos .'","b'El l\xc3\xado hab\xc3\xada atra\xc3\xaddo a las plagas , y los ratones y las moscas hab\xc3\xadan invadido la casa del rancho de ladrillos .\n'"
1009,"b""The bride 's gown was a gorgeous lace-sleeved Monique Lhuillier creation , which had a piece of her mom 's dress sewn in , and she paired it with Jimmy Choos .\n""","b'El vestido de la novia era una hermosa creaci\xc3\xb3n de Monique Lhuillier de encaje de manga , que ten\xc3\xada un pedazo de vestido de su madre cosido , y emparejado con Jimmy Choos .\n'","b'el vestido de la novia era una hermosa creacion de monique criticos acerca de encaje de encaje de manga , estaban una hermosa creacion de encaje de monique coreana de encaje de manera medico por su madre acento , que tenia un regreso de manga , que tuvo un pedazo'","b'El vestido de la novia era una hermosa creaci\xc3\xb3n de Monique Lhuillier de encaje de manga , que ten\xc3\xada un pedazo del vestido de su madre cosido , y emparejado con Jimmy Choos .\n'"
1010,"b'She confirmed that it was molluscum and used "" curettage , "" a local anesthetic followed by scraping off the lesions with a sharp spoon .\n'","b'Ella confirm\xc3\xb3 que era el molusco y se utiliza "" legrado "" , un anest\xc3\xa9sico local seguido por el raspado de las lesiones con una cuchara afilada .\n'","b'ella confirmo que jackie penso que ibamos un poco que se utiliza jovenes , un regreso de forma binario lo que toman labios que orino llenas de se pidiendo sus moderadores y que se utiliza previamente sexo , de los moderadores mas bajos como el internet y se monta individualmente'","b'Ella confirm\xc3\xb3 que era molluscum y us\xc3\xb3 "" curettage , "" un anest\xc3\xa9sico local y seguidamente rasp\xc3\xb3 las lesionas con una cuchara afilada .\n'"
1011,"b""If she keeps this up , she ' ll be successful for years to come !\n""","b'Si sigue as\xc3\xad , va a tener \xc3\xa9xito en los pr\xc3\xb3ximos a\xc3\xb1os !\n'","b'tener esta , sera una gente se paga a tener exito en los proximos anos !'","b'\xc2\xa1 Si sigue as\xc3\xad , tendr\xc3\xa1 \xc3\xa9xito en los a\xc3\xb1os que vienen !\n'"
1012,"b""This shining young star might be one of Hollywood 's seXXXiest and most talented studs right now , but he still can 't be two places at once !\n""","b'Esta joven estrella brillante podr\xc3\xada ser uno de los m\xc3\xa1s talentosos y seXXXiest clavos de Hollywood en este momento , pero aun as\xc3\xad no puede estar en dos sitios a la vez !\n'","b'esta joven que no hablamos de los mas cansada y haya vivido en este momento , pero aun asi no puede estar en algunos situacion sino que los ojos de fiesta en este momento , pero aun asi no puede estar de hollywood en este momento , pero aun asi'","b'Jamie Dornan puede ser uno de los m\xc3\xa1s talentosos y guapos actores de Hollywood en este momento , pero aun as\xc3\xad no puede estar en dos sitios a la vez !\n'"
1013,b'We miss her funny Aussie self popping up and making us laugh until we wet our pants !\n',b'Echamos de menos su auto divertido Aussie apareciendo y hacernos re\xc3\xadr hasta que nos mojamos los pantalones !\n',b'descubre de menos que esta en menos dentro de viaje !',b'Echamos de menos la divertidas apariciones de Aussie y que nos haga re\xc3\xadr hasta que nos mojamos los pantalones !\n'
1014,b'Celebs Shaken Awake In L.A. By 4.7 Earthquake & Live To Tweet About It !\n',b'Celebs Sacudido Awake In LA Por 4.7 Terremoto & Live Para Tweet acerca de ello !\n',b'las fotos del set para una desalinada de arriba y viven de ! .',b'Celebridades v\xc3\xadctimas del temblor despiertan en LA con un terremoto de 4.7 puntos y viven para tuitear sobre ello !\n'
1015,b'Doing whatever it takes for an outlet .\n',b'Hacer lo que sea necesario para una toma de corriente .\n',b'hacer suficientemente que te esta necesario para una toma de corriente .',b'Hacer lo que sea necesario por una toma de corriente .\n'
1016,"b'When two comics meet for the first time , they act like dogs sniffing each other \'s butts , asking loaded questions like , "" You been doing it long ? "" or "" You been busy ? ""\n'","b'Cuando dos c\xc3\xb3mics se re\xc3\xbanen por primera vez , act\xc3\xbaan como perros detectores de colillas de los dem\xc3\xa1s , haciendo preguntas cargadas como , "" estado haciendo desde hace mucho tiempo ?\n'","b'cuando dos comicos se reunen por primera vez haya recupero de vomito que llenan como perros que estan creando vivo positivos , se muestran como perros nos inmuto como perros llenos de delicias reestructurar hombres desde los natural diarias has estado sensible que son puedan seguros , \xc2\xbf como perros'","b'Cuando dos c\xc3\xb3micos se re\xc3\xbanen por primera vez act\xc3\xbaan como perros olisqueando el trasero del otro , haciendo preguntas cargadas como , "" \xc2\xbf Has estado haciendo desde hace mucho ?\n'"
1017,"b'Erin lives in Southern California with her husband , three children and 5 Pomeranians and admits to one guilty pleasure ... shopping !\n'","b'Erin vive en el sur de California con su esposo , tres hijos y 5 Pomeranians y admite un placer culpable ... de compras !\n'","b'erin vive en james people de california con su marido , tres hijos y frases y una seleccion de california , en un marido en un poco bar de california con su marido , tres hijos y ostentoso de llevar con big evil colgando . . extiende y admite como'","b'Erin vive en California con su marido , tres hijos y 5 Pomeranias y admite a un placer culpable ... compras !\n'"
1018,b'Her parents always believed that she could do anything she set her mind to if she learned to focus her amazing energy .\n',b'Sus padres siempre creyeron que pod\xc3\xada hacer cualquier cosa que ella propusiera si ella aprendi\xc3\xb3 a enfocar su energ\xc3\xada incre\xc3\xadble .\n',b'sus padres pensaron que ella haria cualquier cosa que ella te gustaria poner tener una escuela suficientemente emocionado con su dieta increible .',b'Sus padres pensaron que ella har\xc3\xada cualquier cosa que puso su mente a si ella aprendi\xc3\xb3 a concentrar su energ\xc3\xada incre\xc3\xadble .\n'
1019,b'The whole set went well .\n',b'Todo el conjunto ha ido bien .\n',b'a todo el asalto ha ido bien .',b'Toda la actuaci\xc3\xb3n fue buena .\n'
1020,"b""In fact , both of the show 's stars , Kat Dennings and Beth Behrs , tweeted about LiLo after reading the story .\n""","b'De hecho , tanto de las estrellas del show , Kat Dennings y Beth Behrs , tuite\xc3\xb3 acerca LiLo despu\xc3\xa9s de leer la historia .\n'","b'de hecho , ambas estrellas del show , harris y beth behrs , tuiteo dennings y midnight instagrams , nick dennings como beth behrs , presenta sobre allen sobre allen despues de estacion real .'","b'De hecho , ambas estrellas del show , Kat Dennings y Beth Behrs , tuitearon acerca LiLo despu\xc3\xa9s de leer la historia .\n'"
1021,"b'Herg\xc3\xa9 \'s disdain for transatlantic capitalism is portrayed in the 1931 "" Tintin in America "" , in which businessmen bid each other up to offer Tintin $ 100,000 for an oil well .\n'","b'El desd\xc3\xa9n de Herg\xc3\xa9 para el capitalismo transatl\xc3\xa1ntica es retratado en el "" Tint\xc3\xadn en Am\xc3\xa9rica "" \xe2\x80\x8b \xe2\x80\x8b de 1931 , en la que los empresarios pujan entre s\xc3\xad para ofrecer Tint\xc3\xadn $ 100,000 para un pozo de petr\xc3\xb3leo .\n'","b'el bonaventure de herge contra la marginado por america del mundo en america de , en la que los empresarios farrow entre mas costosos entre si para ofrecer venrock asi , detras de los recursos pujan entre si para ofrecer de que los empresarios farrow entre problemas detras de empezar'","b'El desd\xc3\xa9n de Herg\xc3\xa9 contra el capitalismo transatl\xc3\xa1ntico es retratado en el "" Tint\xc3\xadn en Am\xc3\xa9rica "" \xe2\x80\x8b \xe2\x80\x8b de 1931 , en la que los empresarios pujan entre s\xc3\xad para ofrecer a Tint\xc3\xadn $ 100,000 por un pozo de petr\xc3\xb3leo .\n'"
1022,b'This is particularly frustrating since my sisters and I grew up in a house where candy was an Easter and Halloween thing only .\n',b'Esto es particularmente frustrante ya que mis hermanas y yo crec\xc3\xad en una casa donde el caramelo era s\xc3\xb3lo una cosa Pascua y Halloween .\n',b'esto es particularmente frustrante ya que mis hermanas y yo los solo un cosa y yo perdimos entre una casa donde el caramelo era solo una cosa de un primera caca . .',b'Esto es particularmente frustrante ya que mis hermanas y yo crecimos en una casa donde el caramelo era s\xc3\xb3lo una cosa de Pascua y Halloween .\n'
1023,"b'I got pretty animated during the discussion , which is probably not a great thing to do when testifying in a government hearing .\n'","b'Me sent\xc3\xad bastante animado durante el debate , lo que probablemente no es una gran cosa que hacer al testificar en una audiencia de gobierno .\n'","b'me senti bastante animado durante el debate , lo que probablemente no es una gran cosa que hacer al lugar y hacer al lugar que hacerse al testificar en una audiencia de gobierno .'","b'Me sent\xc3\xad bastante animado durante el debate , lo que probablemente no es gran cosa al testificar en una audiencia del gobierno .\n'"
1024,b'Do You Have Dating ADD ?\n',b'\xc2\xbf Tiene usted Dating ADD ?\n',b'\xc2\xbf tienes usted ? . ?',b'\xc2\xbf Tiene que Data anuncio ?\n'
1025,"b'Doozton helps consumers buy specific fashion products suited for over a dozen occasions \xe2\x80\x94 right from wedding to the Valentines Day , etc .\n'","b'Doozton ayuda a los consumidores a comprar productos de moda espec\xc3\xadficos adecuados para m\xc3\xa1s de una docena de ocasiones - a la derecha de la boda para el D\xc3\xada de San Valent\xc3\xadn , etc\n'",b'internacionales ayuda a los consumidores a comprar productos de moda especificos para mas de una docena de anos a la transporte para la llegada de fuente a la bajo laser de su docena de anos de la boda de voz para el dia de riesgo al dia telefonicas para el',"b'Doozton ayuda a los consumidores a comprar productos de moda espec\xc3\xadficos y adecuados para m\xc3\xa1s de una docena de ocasiones - desde una boda hasta el D\xc3\xada de San Valent\xc3\xadn , etc.\n'"
1026,"b'Mars One has a core staff of only three people : Norbert Kraft , chief medical officer ; Arno Wielders , chief technical officer , and Bas Lansdorp , CEO .\n'","b'Mars One tiene un personal de base de s\xc3\xb3lo tres personas : Norbert Kraft , director m\xc3\xa9dico ; Arno Wielders , director t\xc3\xa9cnico , y Bas Lansdorp , CEO .\n'","b'mars one tiene una india y rewardstyle line franceses , director medico arno wielders , director traseros , director de tarjetas norbert kraft , director medico arno wielders , director medico arno wielders , director medico arno estrategicos adjunto , director de seguidores , director medico arno wielders , director'","b'Mars One tiene un equipo central de s\xc3\xb3lo tres personas : Norbert Kraft , director m\xc3\xa9dico ; Arno Wielders , director t\xc3\xa9cnico , y Bas Lansdorp , CEO .\n'"
1027,b'But now I wonder if it was a joke at all .\n',b'Pero ahora me pregunto si fue una broma en absoluto .\n',b'pero ahora me pregunto si se preguntaban si fue una broma en absoluto .',b'Pero ahora me pregunto si siquiera fue una broma .\n'
1028,"b""In October , fans and critics balked at the heavily photoshopped cover art of Man Against Machine , criticizing Brooks 's porcelain-smooth baby face and his silly CSI : Miami sunglasses , neither of which befit an artist of his stature .\n""","b'En octubre , los aficionados y los cr\xc3\xadticos se opusieron a la portada fuertemente photoshopped del hombre contra la m\xc3\xa1quina , criticando el rostro de Brooks porcelana lisa beb\xc3\xa9 y su tonto CSI : Gafas de sol de Miami , ninguno de los cuales convienen a un artista de su talla .\n'","b'en octubre , los aficionados gigante y abrir mas supuestamente casualmente detenido a la portada altamente llamado en un hombre publica que se inocente del hombre contra la maquina , un brillo nocturnos de porcelana con acordar terminar la maquina , de sus bolsillos de porcelana de porcelana de porcelana'","b'En octubre , aficionados y cr\xc3\xadticos se opusieron a la portada altamente photoshopeada del hombre contra la m\xc3\xa1quina , criticando el rostro de porcelana de Brooks y sus tontas gafas de sol estilo CSI : Miami , ninguno de los cuales convienen a un artista de su calibre .\n'"
1029,"b'Rihanna & Eminem Will Team Up For A Monster Stadium Tour , But Which Three Cities Will They Visit First ?\n'","b'Rihanna y Eminem se unir\xc3\xa1n para un Monster Tour del estadio , pero que tres ciudades que visitan en primer lugar ?\n'","b'rihanna y eminem se uniran para un gira mundial del , pero en las ciudades ?'","b'Rihanna y Eminem se unir\xc3\xa1n para su gira "" estadio del monstruo "" , pero \xc2\xbf cu\xc3\xa1les son las tres ciudades que visitar\xc3\xa1n primero ?\n'"
1030,"b'Previously , this has served us well since we are more dominant in China , but now , we want to create products that cater to cryptocurrency enthusiasts worldwide . ""\n'","b'Anteriormente , esto nos ha servido bien , ya que estamos m\xc3\xa1s dominante en China , pero ahora , queremos crear productos que se adaptan a los entusiastas cryptocurrency todo el mundo "" .\n'","b'antes , esta que mover esto nos ha servido bien , ya que se golpeo por mes por china , pero ahora podria crear una compania se adaptan a los conseguido lo noroeste , que iba un objetivo en china , pero ahora nokia , queremos crear productos que se'","b'Antes , esto nos ha servido bien , ya que somos m\xc3\xa1s dominante en China , pero ahora queremos crear productos que se adaptan a los entusiastas de cryptomonedas en todo el mundo "" .\n'"
