,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
1183,"b'The book , written by Richard Yancy , has gotten favorable reviews and has even been compared to The Hunger Games !\n'","el libro  ,  escrito por richard yancy  ,  ha conseguido comentarios favorables e incluso se ha comparado con los juegos del hambre  !","b'el libro , escrito por richard yancy , ha conseguido comentarios y we premios arcade e incluso se ha enriquecido a idina a su novia weiss , se encuentra a novia , se encantaria a los juegos del hambre !'","el libro  ,  escrito por richard yancy  ,  ha conseguido comentarios favorables e ha sido comparado tambien con the hunger games  los juegos del hambre   !"
1184,b'Leave those innocent cats out of your cray cray plots !\n',deja esos gatos inocentes fuera de sus parcelas cray cray  !,b'deja esos senorita manera nino fuera de tus drive de twitter .',"deja esos gatos inocentes fuera de tus esquemas locos  ,  locos  !"
1185,"b""It 's a good read and I agree with many of them .\n""",es una buena lectura y estoy de acuerdo con muchos de ellos  .,b'es una buena lectura y estoy de acuerdo con muchos de ellos .',es una buena lectura y estoy de acuerdo con muchas de ellas  .
1186,b'every day for a year ?\n',todos los dias durante un ano  ?,b'todos los dias por un ano arriba con un espejo ?',todos los dias por un ano  ?
1187,b'My manager told me that above quote and I fired him the next day .\n',mi director me dijo que por encima de la cita y le disparo al dia siguiente  .,"b'envio jueves que por la video estaba haciendo la trabajo , yo yo mi dia natural .'","mi representante me dijo que en la cita anterior y  ,  al dia siguiente  ,  le dispare"
1188,"b'Gabe Grifoni , the CEO and co-founder of Rufus Labs , says that as smartphones grow ever larger \xe2\x80\x94 at just four inches , the latest iPhone model is an exception \xe2\x80\x94 the Rufus Cuff \'s goal is to eventually relegate mobile phones to "" more of a hub device 50 % of the time , like a home router that just pushes information out to a screen that could be used for full two-way communication without needing to pull out your phablet . "" Unlike smartphones , the Rufus Cuff is designed to be used in landscape mode ( making it easier to type on a small screen ) .\n'","gabe grifoni  ,  el ceo y cofundador de rufus labs  ,  dice que a medida que los telefonos inteligentes son cada vez mas grande  en tan solo cuatro pulgadas  ,  el ultimo modelo de iphone es una excepcion  el objetivo de la rufus cuff es relegar el tiempo los telefonos moviles a  mas de un hub dispositivo de   de las veces  ,  como un router que acaba empuja informacion a una pantalla que podria ser utilizado para la plena comunicacion de dos vias sin necesidad de sacar su phablet   .","b'una fiscal inicial , el ceo y cofundador de rufus labs , dice que a medida que la cuenta de iphone es como cuatro de bolsas de barro , el ultimo modelo de iphone es una excepcion a nivel como las acciones de la adopcion de iphone es de su'","gabe grifoni  ,  el ceo y cofundador de rufus labs  ,  dice que a medida que los smartphones se hacen cada vez mas grandes  con solo cuatro pulgadas  ,  el ultimo modelo de iphone es una excepcion  el objetivo de rufus cuff es relegar los moviles poco a poco a  mas bien un dispositivo central el   del tiempo  ,  como un router que solo envia informacion a una pantalla  ,  que podria ser utilizado para la plena comunicacion en ambas direcciones sin necesidad de sacar la phablet   ."
1189,"b'You \'re on the internet right now , which means you need to watch out for a serious online bug called "" Heartbleed "" !\n'","usted esta en el internet ahora mismo  ,  lo que significa que usted necesita mirar hacia fuera para un error grave en linea llamado  heartbleed   !","b'usted esta en el internet ahora mismo , lo que significa que quizas a ir la misma losa porque puede hace un poco grave de otro parte de si ella ya suceda a un verdadero referencia en linea llamado heartbleed !'","estas en el internet ahora mismo  ,  lo que significa que necesitas tener cuidado con un  bug  en linea llamado  heartbleed   !"
1190,"b'Instead of toys , however , Puzzle Piece rewards children who complete a story with games they can play on their tablets .\n'","en lugar de juguetes  ,  sin embargo  ,  puzzle piece premia a los ninos que completen una historia con juegos que pueden jugar en sus tabletas  .","b'en cuanto etiquetas lugar de juguetes , sin embargo , puzzle piece musicos a los ninos que las estrellas que va jugar a los ninos que son una exploracion con juegos que pueda jugar en sus tabletas .'","en lugar de juguetes  ,  sin embargo  ,  puzzle piece premia a los ninos que completen una historia con juegos que pueden disfrutar en sus tabletas  ."
1191,"b'"" When you look at our growth rates , we compare very favorably to , even better than , luxury stocks , "" Arrigo Berni , Moleskine \'s C.E.O. , told Bloomberg .\n'","cuando nos fijamos en nuestras tasas de crecimiento  ,  se compara muy favorablemente con  ,  incluso mejor que  ,  las acciones de lujo  ,   arrigo berni  ,  ceo de moleskine  ,  dijo bloomberg  .","b'cuando nos fijamos a nuestras tasas de fuente , me han cuenta muy intentando s , con dolorosa , mis acciones de lujo , boostable al y , ambos de moleskine , dijo el blog de lujo , envio de moleskine , de rewardstyle , dijo influyente a , incluso'","cuando nos fijamos en nuestras tasas de crecimiento  ,  nos comparamos muy favorablemente con  ,  incluso mejor que  ,  las acciones de lujo  ,   arrigo berni  ,  ceo de moleskine  ,  dijo bloomberg  ."
1192,"b""Randomly playing music when she doesn 't want it .\n""",aleatoriamente se reproduce musica cuando ella no lo quiere  .,b'reproduce musica anticipada ella aleatoriamente pero ella no es twitter .',reproduce musica aleatoriamente cuando ella no lo desea  .
1193,"b""First , let 's take a look at several of Alibaba 's own innovations before moving onto other Asian tech companies .\n""","en primer lugar  ,  echemos un vistazo a algunas de las innovaciones propias de alibaba antes de pasar a otras companias de tecnologia de asia  .","b'en primer lugar , echemos un vistazo a algunas de las innovaciones propias de alibaba antes de pasar a otras deberes .'","en primer lugar  ,  echemos un vistazo a algunas de las innovaciones propias de alibaba antes de pasar a otras companias de tecnologia de asia  ."
1194,b'Video Of The Week : The NYS DFS Bitcoin Hearings\n',video de la semana  audiencias el nys dfs bitcoin,b'video de la semana country',video de la semana  las audiencias de nys dfs bitcoin
1195,b'President Barack Obama addresses the media at a press conference at the conclusion of the G20 .\n',el presidente barack obama se dirige a los medios de comunicacion en rueda de prensa al termino de la g  .,b'el presidente barack obama a los medios de comunicacion por combustible de prensa rapidamente en rueda de prensa al liderazgo del mundo .',el presidente barack obama se dirige a los medios de comunicacion en rueda de prensa al termino del g  .
1196,"b'On February 11 , 2012 , a press release appeared on Pastebin .\n'","el  de febrero de   ,  un comunicado de prensa aparecio en pastebin  .","b'el de febrero de , un comunicado de prensa aparecio en pastebin .'","el  de febrero de   ,  un comunicado de prensa aparecio en pastebin  ."
1197,"b'Tags : bogota , colombia , gifs , music minute , one direction , video , where we are world tour\n'","etiquetas  bogota  ,  colombia  ,  gifs  ,  minutos de musica  ,  una direccion  ,  video  ,  donde estamos gira mundial","b'etiquetas bogota , colombia , gifs , minutos de musica , one direction , one de musica , twitter , video , video , gira direction , video direction , premios de musica , one direction , one direction , one direction , one musicales , one direction , de'","etiquetas  bogota  ,  colombia  ,  gifs  ,  minutos de musica  ,  one direction  ,  video  ,  gira mundial where we are"
1198,b'Feature Friday : Kik Browser\n',caracteristica viernes  kik browser,b'anaden viernes seis etiqueta prim',viernes de funcion  kik browser
1199,b'This threat is the major reason that Facebook built Facebook Home : to do an end-run around Google and slowly-but-surely command the flow of attention and traffic on tons of Android devices .\n',esta amenaza es la principal razon por la que facebook construyo facebook inicio  hacer un fin correr por google y lentamenteperosin duda ordenar el flujo de la atencion y el trafico en toneladas de los dispositivos android  .,"b'esta pc es la brecha natural por la actualidad facebook se permiten hacer un fin familia en google y la misma necesidad por google y la que facebook la cual facebook impresionantes para las aplicaciones imponente , vio el subsidio de la cuenta y el subsidio de la atencion de'",esta amenaza es la principal razon por la que facebook construyo facebook home  hacer un cero alrededor de google y lentamenteperocomandando firmemente el flujo de dispositivos android  .
1200,"b""Did she resent being dragged into Dylan Farrow 's [ New York Times ] editorial ?\n""",¿  le molesta que arrastro al editorial  new york times  de dylan farrow  ?,b'\xc2\xbf le molesta a la las valley de dylan farrow de dylan farrow de dylan farrow ?',¿  le molesta haber sido mencionada en la editorial  new york times  de dylan farrow  ?
1201,b'The scenic design by Christopher Barreca is straight-up GENIUS !\n',el diseno escenico por christopher barreca es genius rectopara arriba  !,"b'el diseno de escena , con christopher los momentos arriba es el tipo arriba .'",el diseno escenico por christopher barreca es totalmente brillante  !
1202,"b'If you are involved in these kinds of programs and want to work with DonorsChoose , you can go here and learn more and contact them .\n'","si usted esta involucrado en este tipo de programas y desea trabajar con donorschoose  ,  puede ir aqui y aprender mas y pongase en contacto con ellos  .","b'si usted es involucrado en este tipo de programas y desea tengo un consejo , puedes suerte , puede ir aqui y aprender .'","si usted participa en este tipo de programas y desea trabajar con donorschoose  ,  puede ir aqui y aprender mas y ponerse en contacto con ellos  ."
1203,"b'If you ask again , we will distract you by starting a structure fire , because that is legitimately a better alternative .\n'","si le preguntas de nuevo  ,  le distraemos por iniciar un incendio en la estructura  ,  ya que es legitimamente una alternativa mejor  .","b'si le preguntas de twitter , ella los ninas interpreta a su cuenta de twitter hasta las horas en su desastre en su piso a la estructura , ya que es simplemente una alternativa natural .'","si preguntais de nuevo  ,  os distraeremos de iniciar una guerra verbal  ,  ya que es legitimamente una alternativa mejor  ."
